0.01732916259765625,0.02207680892944336,10,"gvp,",no,0.0,0,1
0.01732916259765625,0.020621021270751952,20,"gvp,",no,0.0,0,1
0.013689455032348632,0.014399872779846192,30,"gvp,",no,0.0,0,1
0.011087907791137695,0.01803485107421875,40,"gvp,",no,0.0,0,1
0.008906845092773438,0.013440926551818848,50,"gvp,",no,0.0,0,1
0.011549201965332032,0.009959405899047851,60,"gvp,",no,0.0,0,1
0.009358073234558105,0.008185512542724609,70,"gvp,",no,0.0,0,1
0.006417181968688965,0.00606095027923584,80,"gvp,",no,0.0,0,1
0.006417181968688965,0.006352804660797119,90,"gvp,",no,0.0,0,1
0.00578636121749878,0.005715548515319824,100,"gvp,",no,0.0,0,1
0.04463152313232422,0.026448951721191407,10,dime,no,0.0,0,1
0.02006497573852539,0.020969369888305663,20,dime,no,0.0,0,1
0.02006497573852539,0.0261986083984375,30,dime,no,0.0,0,1
0.02006497573852539,0.02148687171936035,40,dime,no,0.0,0,1
0.02006497573852539,0.020841117858886718,50,dime,no,0.0,0,1
0.01108708953857422,0.02128926467895508,60,dime,no,0.0,0,1
0.00928925323486328,0.017616962432861327,70,dime,no,0.0,0,1
0.008294950485229493,0.026780597686767577,80,dime,no,0.0,0,1
0.005939940452575684,0.018850811004638673,90,dime,no,0.0,0,1
0.005939940452575684,0.01725597381591797,100,dime,no,0.0,0,1
0.018075767517089843,0.0217185001373291,10,"gvp,",no,0.0,0,2
0.018075767517089843,0.025800086975097655,20,"gvp,",no,0.0,0,2
0.007864947319030762,0.014495121002197266,30,"gvp,",no,0.0,0,2
0.01210579490661621,0.015551511764526366,40,"gvp,",no,0.0,0,2
0.008611027717590331,0.012608858108520507,50,"gvp,",no,0.0,0,2
0.005678752899169922,0.011644844055175782,60,"gvp,",no,0.0,0,2
0.0038242034912109374,0.011076860427856446,70,"gvp,",no,0.0,0,2
0.004255973815917969,0.010727644920349121,80,"gvp,",no,0.0,0,2
0.004686550140380859,0.009976795196533203,90,"gvp,",no,0.0,0,2
0.004686550140380859,0.009636602401733398,100,"gvp,",no,0.0,0,2
0.018215160369873046,0.026231246948242186,10,dime,no,0.0,0,2
0.01668346405029297,0.02087946128845215,20,dime,no,0.0,0,2
0.016149276733398436,0.013369099617004394,30,dime,no,0.0,0,2
0.008462404251098633,0.011842835426330566,40,dime,no,0.0,0,2
0.010822710990905761,0.011420917510986329,50,dime,no,0.0,0,2
0.00816389274597168,0.012541548728942871,60,dime,no,0.0,0,2
0.007764268875122071,0.01536889934539795,70,dime,no,0.0,0,2
0.009949917793273927,0.01279987907409668,80,dime,no,0.0,0,2
0.005505650997161865,0.008940720558166504,90,dime,no,0.0,0,2
0.005115799903869629,0.010607370376586914,100,dime,no,0.0,0,2
0.019843448638916017,0.030062023162841796,10,"gvp,",no,0.0,0,3
0.01364786434173584,0.0311274356842041,20,"gvp,",no,0.0,0,3
0.01364786434173584,0.02093025207519531,30,"gvp,",no,0.0,0,3
0.005830171108245849,0.016916460037231445,40,"gvp,",no,0.0,0,3
0.005857483386993408,0.014253379821777344,50,"gvp,",no,0.0,0,3
0.006437631607055664,0.013880331039428711,60,"gvp,",no,0.0,0,3
0.0048747978210449214,0.011751263618469239,70,"gvp,",no,0.0,0,3
0.004713491439819336,0.011941569328308105,80,"gvp,",no,0.0,0,3
0.0026072235107421874,0.006779961109161377,90,"gvp,",no,0.0,0,3
0.0026072235107421874,0.008493415832519531,100,"gvp,",no,0.0,0,3
0.018761722564697266,0.02540626335144043,10,dime,no,0.0,0,3
0.013300426483154297,0.02160768699645996,20,dime,no,0.0,0,3
0.011297401428222656,0.012853105545043946,30,dime,no,0.0,0,3
0.007190348625183106,0.008555143356323243,40,dime,no,0.0,0,3
0.007723097801208496,0.008430404663085938,50,dime,no,0.0,0,3
0.008329767227172852,0.00964321517944336,60,dime,no,0.0,0,3
0.005195286273956299,0.006572183132171631,70,dime,no,0.0,0,3
0.005450881004333496,0.006206035614013672,80,dime,no,0.0,0,3
0.0041307020187377926,0.006209334850311279,90,dime,no,0.0,0,3
0.0041307020187377926,0.006362847328186035,100,dime,no,0.0,0,3
