Test MAE,Val MAE,Epoch,Model,Rewire,P,K,seed
0.02604935646057129,0.02946788024902344,10,gvp,no,0.0,0,1
0.02604935646057129,0.023080318450927735,20,gvp,no,0.0,0,1
0.012933963775634766,0.015291233062744141,30,gvp,no,0.0,0,1
0.009639998435974122,0.012729869842529298,40,gvp,no,0.0,0,1
0.012482108116149903,0.010700654983520509,50,gvp,no,0.0,0,1
0.008722585678100586,0.010477745056152343,60,gvp,no,0.0,0,1
0.007136922359466552,0.0068239994049072265,70,gvp,no,0.0,0,1
0.00633249568939209,0.006145512104034424,80,gvp,no,0.0,0,1
0.00633249568939209,0.007438432216644287,90,gvp,no,0.0,0,1
0.006320823669433593,0.005313217639923096,100,gvp,no,0.0,0,1
0.01740960693359375,0.02562095260620117,10,gvp,no,0.0,0,2
0.014413410186767579,0.0269210205078125,20,gvp,no,0.0,0,2
0.014024922370910645,0.013183282852172852,30,gvp,no,0.0,0,2
0.010972371101379394,0.010476578712463379,40,gvp,no,0.0,0,2
0.010972371101379394,0.01117306613922119,50,gvp,no,0.0,0,2
0.0051990184783935545,0.008936631202697753,60,gvp,no,0.0,0,2
0.0052241477966308595,0.00999382495880127,70,gvp,no,0.0,0,2
0.0037158451080322266,0.0077154779434204105,80,gvp,no,0.0,0,2
0.0037158451080322266,0.010411521911621095,90,gvp,no,0.0,0,2
0.0049168777465820315,0.008752470970153808,100,gvp,no,0.0,0,2
0.022386030197143556,0.030030750274658204,10,gvp,no,0.0,0,3
0.013343019485473633,0.018731412887573243,20,gvp,no,0.0,0,3
0.011348312377929687,0.016729940414428712,30,gvp,no,0.0,0,3
0.00894573402404785,0.009790781021118165,40,gvp,no,0.0,0,3
0.010909905433654785,0.01585045051574707,50,gvp,no,0.0,0,3
0.010909905433654785,0.012221481323242188,60,gvp,no,0.0,0,3
0.006074222564697265,0.008140862464904785,70,gvp,no,0.0,0,3
0.004117671966552734,0.007677929878234863,80,gvp,no,0.0,0,3
0.004117671966552734,0.008110733985900878,90,gvp,no,0.0,0,3
0.0040605683326721195,0.00685738468170166,100,gvp,no,0.0,0,3
0.0223309326171875,0.02587261962890625,10,gvp,k0hop,0.5,2,1
0.00731411075592041,0.015536734580993652,20,gvp,k0hop,0.5,2,1
0.00785827922821045,0.009835460662841796,30,gvp,k0hop,0.5,2,1
0.009524290084838866,0.007283112525939941,40,gvp,k0hop,0.5,2,1
0.006202455520629883,0.005593654155731201,50,gvp,k0hop,0.5,2,1
0.006202455520629883,0.0074674968719482425,60,gvp,k0hop,0.5,2,1
0.007430624008178711,0.005449445724487305,70,gvp,k0hop,0.5,2,1
0.005433142185211182,0.005148538589477539,80,gvp,k0hop,0.5,2,1
0.005789017677307129,0.005190491676330566,90,gvp,k0hop,0.5,2,1
0.005487770080566406,0.0065668878555297855,100,gvp,k0hop,0.5,2,1
0.03032810974121094,0.02933572006225586,10,gvp,k0hop,0.5,3,1
0.014550363540649414,0.020821279525756835,20,gvp,k0hop,0.5,3,1
0.015389382362365723,0.02112504196166992,30,gvp,k0hop,0.5,3,1
0.010465166091918946,0.01759095001220703,40,gvp,k0hop,0.5,3,1
0.007342513561248779,0.010390644073486327,50,gvp,k0hop,0.5,3,1
0.007704258441925049,0.012488946914672852,60,gvp,k0hop,0.5,3,1
0.007704258441925049,0.009723960876464844,70,gvp,k0hop,0.5,3,1
0.007704258441925049,0.008435020446777344,80,gvp,k0hop,0.5,3,1
0.007704258441925049,0.009381965637207031,90,gvp,k0hop,0.5,3,1
0.007704258441925049,0.008351625442504883,100,gvp,k0hop,0.5,3,1
0.020849319458007814,0.0281107177734375,10,gvp,k0hop,0.5,4,1
0.015858121871948242,0.019371437072753905,20,gvp,k0hop,0.5,4,1
0.009485146522521973,0.008018516540527343,30,gvp,k0hop,0.5,4,1
0.006458400726318359,0.0071350250244140625,40,gvp,k0hop,0.5,4,1
0.004709156990051269,0.004433268547058105,50,gvp,k0hop,0.5,4,1
0.004709156990051269,0.00726332950592041,60,gvp,k0hop,0.5,4,1
0.004709156990051269,0.005302878856658935,70,gvp,k0hop,0.5,4,1
0.004709156990051269,0.005451539516448975,80,gvp,k0hop,0.5,4,1
0.004709156990051269,0.005199001312255859,90,gvp,k0hop,0.5,4,1
0.004709156990051269,0.0052280592918395995,100,gvp,k0hop,0.5,4,1
0.0392365951538086,0.046099220275878906,10,gvp,k0hop,0.25,2,1
0.0075282249450683595,0.014491297721862794,20,gvp,k0hop,0.25,2,1
0.011358173370361328,0.006125919342041016,30,gvp,k0hop,0.25,2,1
0.007648837089538574,0.004728541374206543,40,gvp,k0hop,0.25,2,1
0.006569789886474609,0.0031338603496551512,50,gvp,k0hop,0.25,2,1
0.006569789886474609,0.004410583972930909,60,gvp,k0hop,0.25,2,1
0.006569789886474609,0.004716933250427246,70,gvp,k0hop,0.25,2,1
0.00439243221282959,0.004438578605651855,80,gvp,k0hop,0.25,2,1
0.00439243221282959,0.004662032604217529,90,gvp,k0hop,0.25,2,1
0.00439243221282959,0.0035747771263122557,100,gvp,k0hop,0.25,2,1
0.0305566463470459,0.027942359924316405,10,gvp,k0hop,0.25,3,1
0.019490001678466796,0.02977686309814453,20,gvp,k0hop,0.25,3,1
0.009346823692321777,0.01210055923461914,30,gvp,k0hop,0.25,3,1
0.005861464023590088,0.006440270900726319,40,gvp,k0hop,0.25,3,1
0.005861464023590088,0.006734612464904785,50,gvp,k0hop,0.25,3,1
