Test MAE,Val MAE,Epoch,Model,Rewire,P,K,seed
0.014375039100646973,0.0194411678314209,10,gvp,gumbel+c2a,0.1,no_k,2
0.009014213562011719,0.010793477058410645,20,gvp,gumbel+c2a,0.1,no_k,2
0.006288778781890869,0.007695089340209961,30,gvp,gumbel+c2a,0.1,no_k,2
0.00451164722442627,0.008316026687622071,40,gvp,gumbel+c2a,0.1,no_k,2
0.0045413093566894535,0.007354435443878174,50,gvp,gumbel+c2a,0.1,no_k,2
0.0032767810821533205,0.003680384397506714,60,gvp,gumbel+c2a,0.1,no_k,2
0.003626946449279785,0.003345472812652588,70,gvp,gumbel+c2a,0.1,no_k,2
0.003626946449279785,0.0030795676708221436,80,gvp,gumbel+c2a,0.1,no_k,2
0.003626946449279785,0.0030868151187896727,90,gvp,gumbel+c2a,0.1,no_k,2
0.0031324644088745117,0.0032037813663482666,100,gvp,gumbel+c2a,0.1,no_k,2
0.011242382049560547,0.012464515686035156,10,gvp,gumbel+c2a,0.0,no_k,2
0.010590755462646484,0.022306583404541017,20,gvp,gumbel+c2a,0.0,no_k,2
0.006581414222717285,0.009650356292724609,30,gvp,gumbel+c2a,0.0,no_k,2
0.005370414733886718,0.007418328285217285,40,gvp,gumbel+c2a,0.0,no_k,2
0.0037047500610351562,0.007294288158416748,50,gvp,gumbel+c2a,0.0,no_k,2
0.003402174472808838,0.0057161407470703125,60,gvp,gumbel+c2a,0.0,no_k,2
0.0028431601524353026,0.005256253719329834,70,gvp,gumbel+c2a,0.0,no_k,2
0.0024923865795135496,0.0030964641571044923,80,gvp,gumbel+c2a,0.0,no_k,2
0.002356193542480469,0.004197452068328857,90,gvp,gumbel+c2a,0.0,no_k,2
0.0022648167610168457,0.0038545496463775635,100,gvp,gumbel+c2a,0.0,no_k,2
0.024532920837402345,0.02222313690185547,10,gvp,gumbel+c2a,0.5,no_k,3
0.020387304306030272,0.019862123489379883,20,gvp,gumbel+c2a,0.5,no_k,3
0.019930572509765626,0.016018367767333983,30,gvp,gumbel+c2a,0.5,no_k,3
0.01642584991455078,0.012743665695190429,40,gvp,gumbel+c2a,0.5,no_k,3
0.009934885025024414,0.011389053344726563,50,gvp,gumbel+c2a,0.5,no_k,3
0.014877870559692382,0.012106388092041016,60,gvp,gumbel+c2a,0.5,no_k,3
0.008242412567138672,0.011429750442504882,70,gvp,gumbel+c2a,0.5,no_k,3
0.00717642879486084,0.0121255521774292,80,gvp,gumbel+c2a,0.5,no_k,3
0.009437772750854492,0.011159616470336914,90,gvp,gumbel+c2a,0.5,no_k,3
0.009437772750854492,0.009473023414611816,100,gvp,gumbel+c2a,0.5,no_k,3
0.01647458267211914,0.013382108688354492,10,gvp,gumbel+c2a,0.25,no_k,3
0.01294094467163086,0.01211362075805664,20,gvp,gumbel+c2a,0.25,no_k,3
0.008720935821533203,0.009798630714416504,30,gvp,gumbel+c2a,0.25,no_k,3
0.007720785617828369,0.007899436950683594,40,gvp,gumbel+c2a,0.25,no_k,3
0.007720785617828369,0.01117376708984375,50,gvp,gumbel+c2a,0.25,no_k,3
0.0034403061866760255,0.008113409042358398,60,gvp,gumbel+c2a,0.25,no_k,3
0.002513615131378174,0.0075800886154174804,70,gvp,gumbel+c2a,0.25,no_k,3
0.0027178769111633303,0.0071930747032165525,80,gvp,gumbel+c2a,0.25,no_k,3
0.0027178769111633303,0.007779630661010742,90,gvp,gumbel+c2a,0.25,no_k,3
0.0027178769111633303,0.007955103397369385,100,gvp,gumbel+c2a,0.25,no_k,3
0.014050315856933594,0.018739948272705077,10,gvp,gumbel+c2a,0.1,no_k,3
0.014247753143310548,0.01220492172241211,20,gvp,gumbel+c2a,0.1,no_k,3
0.010243000030517578,0.011316988945007324,30,gvp,gumbel+c2a,0.1,no_k,3
0.005159028053283691,0.006874839305877686,40,gvp,gumbel+c2a,0.1,no_k,3
0.005129169464111328,0.006349456310272217,50,gvp,gumbel+c2a,0.1,no_k,3
0.005129169464111328,0.0063559856414794925,60,gvp,gumbel+c2a,0.1,no_k,3
0.0028051586151123047,0.006227763175964356,70,gvp,gumbel+c2a,0.1,no_k,3
0.0028051586151123047,0.0056728019714355465,80,gvp,gumbel+c2a,0.1,no_k,3
0.0028051586151123047,0.006455103874206543,90,gvp,gumbel+c2a,0.1,no_k,3
0.002745471954345703,0.005796260356903076,100,gvp,gumbel+c2a,0.1,no_k,3
0.010711906433105468,0.01305402946472168,10,gvp,gumbel+c2a,0.0,no_k,3
0.007339563846588135,0.009048101425170898,20,gvp,gumbel+c2a,0.0,no_k,3
0.005848872661590576,0.004843112468719483,30,gvp,gumbel+c2a,0.0,no_k,3
0.006948083877563477,0.0036371734142303467,40,gvp,gumbel+c2a,0.0,no_k,3
0.00408599042892456,0.005002133846282959,50,gvp,gumbel+c2a,0.0,no_k,3
0.00444934606552124,0.004346157073974609,60,gvp,gumbel+c2a,0.0,no_k,3
0.00444934606552124,0.002766066551208496,70,gvp,gumbel+c2a,0.0,no_k,3
0.00367689847946167,0.004088955879211426,80,gvp,gumbel+c2a,0.0,no_k,3
0.00367689847946167,0.0027593705654144285,90,gvp,gumbel+c2a,0.0,no_k,3
0.00367689847946167,0.002173959493637085,100,gvp,gumbel+c2a,0.0,no_k,3
0.0291008186340332,0.030497535705566407,10,gvp,gumbel+c2c,0.5,no_k,1
0.01818386459350586,0.02220348358154297,20,gvp,gumbel+c2c,0.5,no_k,1
0.011874218940734864,0.03205438995361328,30,gvp,gumbel+c2c,0.5,no_k,1
0.009779595375061035,0.012853915214538575,40,gvp,gumbel+c2c,0.5,no_k,1
0.008789432525634766,0.013932026863098145,50,gvp,gumbel+c2c,0.5,no_k,1
0.008789432525634766,0.014362127304077148,60,gvp,gumbel+c2c,0.5,no_k,1
0.008789432525634766,0.015544438362121582,70,gvp,gumbel+c2c,0.5,no_k,1
0.008789432525634766,0.015988525390625,80,gvp,gumbel+c2c,0.5,no_k,1
0.008789432525634766,0.015032798767089843,90,gvp,gumbel+c2c,0.5,no_k,1
0.008789432525634766,0.013983790397644042,100,gvp,gumbel+c2c,0.5,no_k,1
0.01905075454711914,0.027919448852539063,10,gvp,gumbel+c2c,0.25,no_k,1
0.015017852783203126,0.028855585098266603,20,gvp,gumbel+c2c,0.25,no_k,1
0.016864547729492186,0.019708148956298827,30,gvp,gumbel+c2c,0.25,no_k,1
0.013599102020263671,0.017858787536621092,40,gvp,gumbel+c2c,0.25,no_k,1
0.012399191856384278,0.016466251373291017,50,gvp,gumbel+c2c,0.25,no_k,1
0.007938579559326172,0.012457269668579102,60,gvp,gumbel+c2c,0.25,no_k,1
0.0044668207168579105,0.010029208183288575,70,gvp,gumbel+c2c,0.25,no_k,1
0.0044668207168579105,0.010374759674072266,80,gvp,gumbel+c2c,0.25,no_k,1
0.004407933235168457,0.008545382499694824,90,gvp,gumbel+c2c,0.25,no_k,1
0.004407933235168457,0.008306947708129883,100,gvp,gumbel+c2c,0.25,no_k,1
0.022302867889404297,0.03323093032836914,10,gvp,gumbel+c2c,0.1,no_k,1
0.02047390937805176,0.01948697280883789,20,gvp,gumbel+c2c,0.1,no_k,1
0.016694915771484374,0.01662906265258789,30,gvp,gumbel+c2c,0.1,no_k,1
0.017027164459228517,0.016561691284179687,40,gvp,gumbel+c2c,0.1,no_k,1
0.012693084716796876,0.012306258201599122,50,gvp,gumbel+c2c,0.1,no_k,1
0.007915925979614259,0.009302999496459961,60,gvp,gumbel+c2c,0.1,no_k,1
0.00540347146987915,0.008654962539672852,70,gvp,gumbel+c2c,0.1,no_k,1
0.00540347146987915,0.008341185569763184,80,gvp,gumbel+c2c,0.1,no_k,1
0.00540347146987915,0.009492275238037109,90,gvp,gumbel+c2c,0.1,no_k,1
0.00540347146987915,0.008675058364868165,100,gvp,gumbel+c2c,0.1,no_k,1
0.030337156295776366,0.0365142936706543,10,gvp,gumbel+c2c,0.0,no_k,1
0.021525783538818358,0.024118553161621092,20,gvp,gumbel+c2c,0.0,no_k,1
0.017921459197998046,0.01650913619995117,30,gvp,gumbel+c2c,0.0,no_k,1
0.015490391731262206,0.01961724281311035,40,gvp,gumbel+c2c,0.0,no_k,1
0.015490391731262206,0.016954082489013672,50,gvp,gumbel+c2c,0.0,no_k,1
0.015490391731262206,0.022781471252441406,60,gvp,gumbel+c2c,0.0,no_k,1
0.015490391731262206,0.018868305206298827,70,gvp,gumbel+c2c,0.0,no_k,1
0.015490391731262206,0.01920365333557129,80,gvp,gumbel+c2c,0.0,no_k,1
0.015490391731262206,0.020517471313476563,90,gvp,gumbel+c2c,0.0,no_k,1
0.015490391731262206,0.02032073402404785,100,gvp,gumbel+c2c,0.0,no_k,1
0.02582925033569336,0.023677242279052733,10,gvp,gumbel+c2c,0.5,no_k,2
0.021485485076904298,0.021623979568481444,20,gvp,gumbel+c2c,0.5,no_k,2
0.017465190887451174,0.024591670989990235,30,gvp,gumbel+c2c,0.5,no_k,2
0.014032289505004883,0.01635244560241699,40,gvp,gumbel+c2c,0.5,no_k,2
0.017044212341308592,0.018256690979003905,50,gvp,gumbel+c2c,0.5,no_k,2
0.009707643508911132,0.01757040023803711,60,gvp,gumbel+c2c,0.5,no_k,2
0.009127084732055663,0.012529752731323241,70,gvp,gumbel+c2c,0.5,no_k,2
0.007911409378051758,0.007939437866210937,80,gvp,gumbel+c2c,0.5,no_k,2
0.007911409378051758,0.010005190849304199,90,gvp,gumbel+c2c,0.5,no_k,2
0.007911409378051758,0.008490721702575683,100,gvp,gumbel+c2c,0.5,no_k,2
0.03971856689453125,0.025419639587402343,10,gvp,gumbel+c2c,0.25,no_k,2
0.02403482437133789,0.028813213348388673,20,gvp,gumbel+c2c,0.25,no_k,2
0.015329782485961913,0.018899377822875978,30,gvp,gumbel+c2c,0.25,no_k,2
0.01854899215698242,0.020049659729003907,40,gvp,gumbel+c2c,0.25,no_k,2
0.017574687957763672,0.015212416648864746,50,gvp,gumbel+c2c,0.25,no_k,2
0.016413179397583008,0.020461320877075195,60,gvp,gumbel+c2c,0.25,no_k,2
0.015297451972961425,0.016202791213989258,70,gvp,gumbel+c2c,0.25,no_k,2
0.01618214416503906,0.016971900939941408,80,gvp,gumbel+c2c,0.25,no_k,2
0.01618214416503906,0.014983677864074707,90,gvp,gumbel+c2c,0.25,no_k,2
0.013680091857910156,0.013959488868713378,100,gvp,gumbel+c2c,0.25,no_k,2
0.016067859649658203,0.022606819152832032,10,gvp,gumbel+c2c,0.1,no_k,2
0.02091766166687012,0.017050588607788086,20,gvp,gumbel+c2c,0.1,no_k,2
0.014905105590820313,0.014086730003356933,30,gvp,gumbel+c2c,0.1,no_k,2
0.009010648727416993,0.013080781936645507,40,gvp,gumbel+c2c,0.1,no_k,2
0.00846711540222168,0.010540023803710937,50,gvp,gumbel+c2c,0.1,no_k,2
0.005675360202789307,0.009988418579101562,60,gvp,gumbel+c2c,0.1,no_k,2
0.005675360202789307,0.009964184761047363,70,gvp,gumbel+c2c,0.1,no_k,2
0.004761551380157471,0.010207815170288086,80,gvp,gumbel+c2c,0.1,no_k,2
0.005041801452636719,0.009227840423583985,90,gvp,gumbel+c2c,0.1,no_k,2
0.004816730499267578,0.008465275764465333,100,gvp,gumbel+c2c,0.1,no_k,2
0.01820244026184082,0.030371414184570313,10,gvp,gumbel+c2c,0.0,no_k,2
0.018300962448120118,0.017799205780029297,20,gvp,gumbel+c2c,0.0,no_k,2
0.01861600875854492,0.013588178634643554,30,gvp,gumbel+c2c,0.0,no_k,2
0.010656854629516602,0.011254463195800781,40,gvp,gumbel+c2c,0.0,no_k,2
0.00599618148803711,0.009153564453125,50,gvp,gumbel+c2c,0.0,no_k,2
0.00599618148803711,0.011212248802185059,60,gvp,gumbel+c2c,0.0,no_k,2
0.00599618148803711,0.010138323783874512,70,gvp,gumbel+c2c,0.0,no_k,2
0.003404184341430664,0.007350891590118408,80,gvp,gumbel+c2c,0.0,no_k,2
0.005488995552062988,0.007902021408081055,90,gvp,gumbel+c2c,0.0,no_k,2
0.004851258277893066,0.00735797643661499,100,gvp,gumbel+c2c,0.0,no_k,2
0.027389991760253907,0.02838679313659668,10,gvp,gumbel+c2c,0.5,no_k,3
0.021578208923339844,0.02365052032470703,20,gvp,gumbel+c2c,0.5,no_k,3
0.015555658340454102,0.024517929077148438,30,gvp,gumbel+c2c,0.5,no_k,3
0.012785883903503418,0.024578664779663088,40,gvp,gumbel+c2c,0.5,no_k,3
0.011718351364135743,0.012741065979003907,50,gvp,gumbel+c2c,0.5,no_k,3
0.011718351364135743,0.01682445526123047,60,gvp,gumbel+c2c,0.5,no_k,3
0.010452953338623047,0.014750195503234862,70,gvp,gumbel+c2c,0.5,no_k,3
0.010452953338623047,0.01411968994140625,80,gvp,gumbel+c2c,0.5,no_k,3
0.010452953338623047,0.013200136184692382,90,gvp,gumbel+c2c,0.5,no_k,3
0.010452953338623047,0.01449959945678711,100,gvp,gumbel+c2c,0.5,no_k,3
0.01913516616821289,0.0369559211730957,10,gvp,gumbel+c2c,0.25,no_k,3
0.01450700569152832,0.01594300651550293,20,gvp,gumbel+c2c,0.25,no_k,3
0.010734090805053711,0.02001773262023926,30,gvp,gumbel+c2c,0.25,no_k,3
0.0052626895904541015,0.01118413257598877,40,gvp,gumbel+c2c,0.25,no_k,3
0.004922619819641113,0.00875290870666504,50,gvp,gumbel+c2c,0.25,no_k,3
0.004928686141967773,0.008093069076538086,60,gvp,gumbel+c2c,0.25,no_k,3
0.004928686141967773,0.008095550537109374,70,gvp,gumbel+c2c,0.25,no_k,3
0.005037959098815918,0.004920730590820313,80,gvp,gumbel+c2c,0.25,no_k,3
0.005037959098815918,0.0064795494079589845,90,gvp,gumbel+c2c,0.25,no_k,3
0.004409184455871582,0.005594404220581055,100,gvp,gumbel+c2c,0.25,no_k,3
0.029574283599853514,0.03406368637084961,10,gvp,gumbel+c2c,0.1,no_k,3
0.01957613754272461,0.029927616119384767,20,gvp,gumbel+c2c,0.1,no_k,3
0.015743982315063475,0.016783241271972657,30,gvp,gumbel+c2c,0.1,no_k,3
0.009093071937561035,0.02067265319824219,40,gvp,gumbel+c2c,0.1,no_k,3
0.009483804702758789,0.015416657447814942,50,gvp,gumbel+c2c,0.1,no_k,3
0.008151609420776368,0.015689845085144042,60,gvp,gumbel+c2c,0.1,no_k,3
0.008151609420776368,0.016747056961059572,70,gvp,gumbel+c2c,0.1,no_k,3
0.008151609420776368,0.016709758758544923,80,gvp,gumbel+c2c,0.1,no_k,3
0.008151609420776368,0.017782012939453126,90,gvp,gumbel+c2c,0.1,no_k,3
0.008151609420776368,0.016192031860351563,100,gvp,gumbel+c2c,0.1,no_k,3
0.020712451934814455,0.032058765411376956,10,gvp,gumbel+c2c,0.0,no_k,3
0.019219345092773437,0.02094902801513672,20,gvp,gumbel+c2c,0.0,no_k,3
0.016723747253417968,0.021270469665527345,30,gvp,gumbel+c2c,0.0,no_k,3
0.014660958290100098,0.010264694213867187,40,gvp,gumbel+c2c,0.0,no_k,3
0.014660958290100098,0.013100697517395019,50,gvp,gumbel+c2c,0.0,no_k,3
0.008770410537719726,0.012269594192504884,60,gvp,gumbel+c2c,0.0,no_k,3
0.00981641387939453,0.009619298934936524,70,gvp,gumbel+c2c,0.0,no_k,3
0.007684080123901367,0.010437183380126953,80,gvp,gumbel+c2c,0.0,no_k,3
0.006781513214111328,0.008891153335571288,90,gvp,gumbel+c2c,0.0,no_k,3
0.006781513214111328,0.009172634124755859,100,gvp,gumbel+c2c,0.0,no_k,3
